0.5831532,0.8843375,0.4359412,0.6990637,0.2234712
0.1083263,1.242422,0.2548093,1.933721,0.3643236
0.4766521,1.232891,1.499335,0.3446831,0.4421494
4.182695,1.283045,0.4649369,4.027068,0.2478215
0.6695367,1.23862,0.5410864,1.13346,0.4176373
