4.131094,3.706317,15.628,7.723048,1.670231
8.96301,2.424711,18.30382,12.17496,1.3586
8.204509,1.406996,10.76071,7.31856,1.69248
8.660933,2.158178,14.04252,10.29557,1.649749
5.385979,1.554362,12.84839,8.286736,1.114666
