4.131094,3.706317,15.628,7.723048,1.670231
8.96301,2.424711,18.30382,12.17496,1.3586
8.204509,1.406996,10.76071,7.31856,1.69248
5.97242,2.797063,8.985615,6.865109,1.522
9.429559,3.879836,6.413778,7.329288,1.492429
